region,season,tech,step,year,H2Price
12,1,5,2,2050,0.2
12,1,5,3,2023,0.3
12,1,5,3,2024,0.3
12,1,5,3,2025,0.3
12,1,5,3,2026,0.3
12,1,5,3,2027,0.3
12,1,5,3,2028,0.3
12,1,5,3,2029,0.3
12,1,5,3,2030,0.3
12,1,5,3,2031,0.3
12,1,5,3,2032,0.3
12,1,5,3,2033,0.3
12,1,5,3,2034,0.3
12,1,5,3,2035,0.3
12,1,5,3,2036,0.3
12,1,5,3,2037,0.3
12,1,5,3,2038,0.3
12,1,5,3,2039,0.3
12,1,5,3,2040,0.3
12,1,5,3,2041,0.3
12,1,5,3,2042,0.3
12,1,5,3,2043,0.3
12,1,5,3,2044,0.3
12,1,5,3,2045,0.3
12,1,5,3,2046,0.3
12,1,5,3,2047,0.3
12,1,5,3,2048,0.3
12,1,5,3,2049,0.3
12,1,5,3,2050,0.3
12,2,5,1,2023,999
12,2,5,1,2024,999
12,2,5,1,2025,999
12,2,5,1,2026,999
12,2,5,1,2027,999
12,2,5,1,2028,999
12,2,5,1,2029,999
12,2,5,1,2030,999
12,2,5,1,2031,999
12,2,5,1,2032,999
12,2,5,1,2033,999
12,2,5,1,2034,999
12,2,5,1,2035,999
12,2,5,1,2036,999
12,2,5,1,2037,999
12,2,5,1,2038,999
12,2,5,1,2039,999
12,2,5,1,2040,999
12,2,5,1,2041,999
12,2,5,1,2042,999
12,2,5,1,2043,999
12,2,5,1,2044,999
12,2,5,1,2045,999
12,2,5,1,2046,999
12,2,5,1,2047,999
12,2,5,1,2048,999
12,2,5,1,2049,999
12,2,5,1,2050,999
12,3,5,1,2023,0.1
12,3,5,1,2024,0.1
12,3,5,1,2025,0.1
12,3,5,1,2026,0.1
12,3,5,1,2027,0.1
12,3,5,1,2028,0.1
12,3,5,1,2029,0.1
12,3,5,1,2030,0.1
12,3,5,1,2031,0.1
12,3,5,1,2032,0.1
12,3,5,1,2033,0.1
12,3,5,1,2034,0.1
12,3,5,1,2035,0.1
12,3,5,1,2036,0.1
12,3,5,1,2037,0.1
12,3,5,1,2038,0.1
12,3,5,1,2039,0.1
12,3,5,1,2040,0.1
12,3,5,1,2041,0.1
12,3,5,1,2042,0.1
12,3,5,1,2043,0.1
12,3,5,1,2044,0.1
12,3,5,1,2045,0.1
12,3,5,1,2046,0.1
12,3,5,1,2047,0.1
12,3,5,1,2048,0.1
12,3,5,1,2049,0.1
12,3,5,1,2050,0.1
12,4,5,1,2023,0.1
12,4,5,1,2024,0.1
12,4,5,1,2025,0.1
12,4,5,1,2026,0.1
12,4,5,1,2027,0.1
12,4,5,1,2028,0.1
12,4,5,1,2029,0.1
12,4,5,1,2030,0.1
12,4,5,1,2031,0.1
12,4,5,1,2032,0.1
12,4,5,1,2033,0.1
12,4,5,1,2034,0.1
12,4,5,1,2035,0.1
12,4,5,1,2036,0.1
12,4,5,1,2037,0.1
12,4,5,1,2038,0.1
12,4,5,1,2039,0.1
12,4,5,1,2040,0.1
12,4,5,1,2041,0.1
12,4,5,1,2042,0.1
12,4,5,1,2043,0.1
12,4,5,1,2044,0.1
12,4,5,1,2045,0.1
12,4,5,1,2046,0.1
12,4,5,1,2047,0.1
12,4,5,1,2048,0.1
12,4,5,1,2049,0.1
12,4,5,1,2050,0.1
13,1,5,1,2023,0.1
13,1,5,1,2024,0.1
13,1,5,1,2025,0.1
13,1,5,1,2026,0.1
13,1,5,1,2027,0.1
13,1,5,1,2028,0.1
13,1,5,1,2029,0.1
13,1,5,1,2030,0.1
13,1,5,1,2031,0.1
13,1,5,1,2032,0.1
13,1,5,1,2033,0.1
13,1,5,1,2034,0.1
13,1,5,1,2035,0.1
13,1,5,1,2036,0.1
13,1,5,1,2037,0.1
13,1,5,1,2038,0.1
13,1,5,1,2039,0.1
13,1,5,1,2040,0.1
13,1,5,1,2041,0.1
13,1,5,1,2042,0.1
13,1,5,1,2043,0.1
13,1,5,1,2044,0.1
13,1,5,1,2045,0.1
13,1,5,1,2046,0.1
13,1,5,1,2047,0.1
13,1,5,1,2048,0.1
13,1,5,1,2049,0.1
13,1,5,1,2050,0.1
13,1,5,2,2023,0.2
13,1,5,2,2024,0.2
13,1,5,2,2025,0.2
13,1,5,2,2026,0.2
13,1,5,2,2027,0.2
13,1,5,2,2028,0.2
13,1,5,2,2029,0.2
13,1,5,2,2030,0.2
13,1,5,2,2031,0.2
13,1,5,2,2032,0.2
13,1,5,2,2033,0.2
13,1,5,2,2034,0.2
13,1,5,2,2035,0.2
13,1,5,2,2036,0.2
13,1,5,2,2037,0.2
13,1,5,2,2038,0.2
13,1,5,2,2039,0.2
13,1,5,2,2040,0.2
13,1,5,2,2041,0.2
13,1,5,2,2042,0.2
13,1,5,2,2043,0.2
13,1,5,2,2044,0.2
13,1,5,2,2045,0.2
13,1,5,2,2046,0.2
13,1,5,2,2047,0.2
13,1,5,2,2048,0.2
13,1,5,2,2049,0.2
13,1,5,2,2050,0.2
13,1,5,3,2023,0.3
13,1,5,3,2024,0.3
13,1,5,3,2025,0.3
13,1,5,3,2026,0.3
13,1,5,3,2027,0.3
13,1,5,3,2028,0.3
13,1,5,3,2029,0.3
13,1,5,3,2030,0.3
13,1,5,3,2031,0.3
13,1,5,3,2032,0.3
13,1,5,3,2033,0.3
13,1,5,3,2034,0.3
13,1,5,3,2035,0.3
13,1,5,3,2036,0.3
13,1,5,3,2037,0.3
13,1,5,3,2038,0.3
13,1,5,3,2039,0.3
13,1,5,3,2040,0.3
13,1,5,3,2041,0.3
13,1,5,3,2042,0.3
13,1,5,3,2043,0.3
13,1,5,3,2044,0.3
13,1,5,3,2045,0.3
13,1,5,3,2046,0.3
13,1,5,3,2047,0.3
13,1,5,3,2048,0.3
13,1,5,3,2049,0.3
13,1,5,3,2050,0.3
13,2,5,1,2023,999
13,2,5,1,2024,999
13,2,5,1,2025,999
13,2,5,1,2026,999
13,2,5,1,2027,999
13,2,5,1,2028,999
13,2,5,1,2029,999
13,2,5,1,2030,999
13,2,5,1,2031,999
13,2,5,1,2032,999
13,2,5,1,2033,999
13,2,5,1,2034,999
13,2,5,1,2035,999
13,2,5,1,2036,999
13,2,5,1,2037,999
13,2,5,1,2038,999
13,2,5,1,2039,999
13,2,5,1,2040,999
13,2,5,1,2041,999
13,2,5,1,2042,999
13,2,5,1,2043,999
13,2,5,1,2044,999
13,2,5,1,2045,999
13,2,5,1,2046,999
13,2,5,1,2047,999
13,2,5,1,2048,999
13,2,5,1,2049,999
13,2,5,1,2050,999
13,3,5,1,2023,0.1
13,3,5,1,2024,0.1
13,3,5,1,2025,0.1
13,3,5,1,2026,0.1
13,3,5,1,2027,0.1
13,3,5,1,2028,0.1
13,3,5,1,2029,0.1
13,3,5,1,2030,0.1
13,3,5,1,2031,0.1
13,3,5,1,2032,0.1
13,3,5,1,2033,0.1
13,3,5,1,2034,0.1
13,3,5,1,2035,0.1
13,3,5,1,2036,0.1
13,3,5,1,2037,0.1
13,3,5,1,2038,0.1
13,3,5,1,2039,0.1
13,3,5,1,2040,0.1
13,3,5,1,2041,0.1
13,3,5,1,2042,0.1
13,3,5,1,2043,0.1
13,3,5,1,2044,0.1
13,3,5,1,2045,0.1
13,3,5,1,2046,0.1
13,3,5,1,2047,0.1
13,3,5,1,2048,0.1
13,3,5,1,2049,0.1
13,3,5,1,2050,0.1
13,4,5,1,2023,0.1
13,4,5,1,2024,0.1
13,4,5,1,2025,0.1
13,4,5,1,2026,0.1
13,4,5,1,2027,0.1
13,4,5,1,2028,0.1
13,4,5,1,2029,0.1
13,4,5,1,2030,0.1
13,4,5,1,2031,0.1
13,4,5,1,2032,0.1
13,4,5,1,2033,0.1
13,4,5,1,2034,0.1
13,4,5,1,2035,0.1
13,4,5,1,2036,0.1
13,4,5,1,2037,0.1
13,4,5,1,2038,0.1
13,4,5,1,2039,0.1
13,4,5,1,2040,0.1
13,4,5,1,2041,0.1
13,4,5,1,2042,0.1
13,4,5,1,2043,0.1
13,4,5,1,2044,0.1
13,4,5,1,2045,0.1
13,4,5,1,2046,0.1
13,4,5,1,2047,0.1
13,4,5,1,2048,0.1
13,4,5,1,2049,0.1
13,4,5,1,2050,0.1
14,1,5,1,2023,0.1
14,1,5,1,2024,0.1
14,1,5,1,2025,0.1
14,1,5,1,2026,0.1
14,1,5,1,2027,0.1
14,1,5,1,2028,0.1
14,1,5,1,2029,0.1
14,1,5,1,2030,0.1
14,1,5,1,2031,0.1
14,1,5,1,2032,0.1
14,1,5,1,2033,0.1
14,1,5,1,2034,0.1
14,1,5,1,2035,0.1
14,1,5,1,2036,0.1
14,1,5,1,2037,0.1
14,1,5,1,2038,0.1
14,1,5,1,2039,0.1
14,1,5,1,2040,0.1
14,1,5,1,2041,0.1
14,1,5,1,2042,0.1
14,1,5,1,2043,0.1
14,1,5,1,2044,0.1
14,1,5,1,2045,0.1
14,1,5,1,2046,0.1
14,1,5,1,2047,0.1
14,1,5,1,2048,0.1
14,1,5,1,2049,0.1
14,1,5,1,2050,0.1
14,1,5,2,2023,0.2
14,1,5,2,2024,0.2
14,1,5,2,2025,0.2
14,1,5,2,2026,0.2
14,1,5,2,2027,0.2
14,1,5,2,2028,0.2
14,1,5,2,2029,0.2
14,1,5,2,2030,0.2
14,1,5,2,2031,0.2
14,1,5,2,2032,0.2
14,1,5,2,2033,0.2
14,1,5,2,2034,0.2
14,1,5,2,2035,0.2
14,1,5,2,2036,0.2
14,1,5,2,2037,0.2
14,1,5,2,2038,0.2
14,1,5,2,2039,0.2
14,1,5,2,2040,0.2
14,1,5,2,2041,0.2
14,1,5,2,2042,0.2
14,1,5,2,2043,0.2
14,1,5,2,2044,0.2
14,1,5,2,2045,0.2
14,1,5,2,2046,0.2
14,1,5,2,2047,0.2
14,1,5,2,2048,0.2
14,1,5,2,2049,0.2
14,1,5,2,2050,0.2
14,1,5,3,2023,0.3
14,1,5,3,2024,0.3
14,1,5,3,2025,0.3
14,1,5,3,2026,0.3
14,1,5,3,2027,0.3
14,1,5,3,2028,0.3
14,1,5,3,2029,0.3
14,1,5,3,2030,0.3
14,1,5,3,2031,0.3
14,1,5,3,2032,0.3
14,1,5,3,2033,0.3
14,1,5,3,2034,0.3
14,1,5,3,2035,0.3
14,1,5,3,2036,0.3
14,1,5,3,2037,0.3
14,1,5,3,2038,0.3
14,1,5,3,2039,0.3
14,1,5,3,2040,0.3
14,1,5,3,2041,0.3
14,1,5,3,2042,0.3
14,1,5,3,2043,0.3
14,1,5,3,2044,0.3
14,1,5,3,2045,0.3
14,1,5,3,2046,0.3
14,1,5,3,2047,0.3
14,1,5,3,2048,0.3
14,1,5,3,2049,0.3
14,1,5,3,2050,0.3
14,2,5,1,2023,999
14,2,5,1,2024,999
14,2,5,1,2025,999
14,2,5,1,2026,999
14,2,5,1,2027,999
14,2,5,1,2028,999
14,2,5,1,2029,999
14,2,5,1,2030,999
14,2,5,1,2031,999
14,2,5,1,2032,999
14,2,5,1,2033,999
14,2,5,1,2034,999
14,2,5,1,2035,999
14,2,5,1,2036,999
14,2,5,1,2037,999
14,2,5,1,2038,999
14,2,5,1,2039,999
14,2,5,1,2040,999
14,2,5,1,2041,999
14,2,5,1,2042,999
14,2,5,1,2043,999
14,2,5,1,2044,999
14,2,5,1,2045,999
14,2,5,1,2046,999
14,2,5,1,2047,999
14,2,5,1,2048,999
14,2,5,1,2049,999
14,2,5,1,2050,999
14,3,5,1,2023,0.1
14,3,5,1,2024,0.1
14,3,5,1,2025,0.1
14,3,5,1,2026,0.1
14,3,5,1,2027,0.1
14,3,5,1,2028,0.1
14,3,5,1,2029,0.1
14,3,5,1,2030,0.1
14,3,5,1,2031,0.1
14,3,5,1,2032,0.1
14,3,5,1,2033,0.1
14,3,5,1,2034,0.1
14,3,5,1,2035,0.1
14,3,5,1,2036,0.1
14,3,5,1,2037,0.1
14,3,5,1,2038,0.1
14,3,5,1,2039,0.1
14,3,5,1,2040,0.1
14,3,5,1,2041,0.1
14,3,5,1,2042,0.1
14,3,5,1,2043,0.1
14,3,5,1,2044,0.1
14,3,5,1,2045,0.1
14,3,5,1,2046,0.1
14,3,5,1,2047,0.1
14,3,5,1,2048,0.1
14,3,5,1,2049,0.1
14,3,5,1,2050,0.1
14,4,5,1,2023,0.1
14,4,5,1,2024,0.1
14,4,5,1,2025,0.1
14,4,5,1,2026,0.1
14,4,5,1,2027,0.1
14,4,5,1,2028,0.1
14,4,5,1,2029,0.1
14,4,5,1,2030,0.1
14,4,5,1,2031,0.1
14,4,5,1,2032,0.1
14,4,5,1,2033,0.1
14,4,5,1,2034,0.1
14,4,5,1,2035,0.1
14,4,5,1,2036,0.1
14,4,5,1,2037,0.1
14,4,5,1,2038,0.1
14,4,5,1,2039,0.1
14,4,5,1,2040,0.1
14,4,5,1,2041,0.1
14,4,5,1,2042,0.1
14,4,5,1,2043,0.1
14,4,5,1,2044,0.1
14,4,5,1,2045,0.1
14,4,5,1,2046,0.1
14,4,5,1,2047,0.1
14,4,5,1,2048,0.1
14,4,5,1,2049,0.1
14,4,5,1,2050,0.1
15,1,5,1,2023,0.1
15,1,5,1,2024,0.1
15,1,5,1,2025,0.1
15,1,5,1,2026,0.1
15,1,5,1,2027,0.1
15,1,5,1,2028,0.1
15,1,5,1,2029,0.1
15,1,5,1,2030,0.1
15,1,5,1,2031,0.1
15,1,5,1,2032,0.1
15,1,5,1,2033,0.1
15,1,5,1,2034,0.1
15,1,5,1,2035,0.1
15,1,5,1,2036,0.1
15,1,5,1,2037,0.1
15,1,5,1,2038,0.1
15,1,5,1,2039,0.1
15,1,5,1,2040,0.1
15,1,5,1,2041,0.1
15,1,5,1,2042,0.1
15,1,5,1,2043,0.1
15,1,5,1,2044,0.1
15,1,5,1,2045,0.1
15,1,5,1,2046,0.1
15,1,5,1,2047,0.1
15,1,5,1,2048,0.1
15,1,5,1,2049,0.1
15,1,5,1,2050,0.1
15,1,5,2,2023,0.2
15,1,5,2,2024,0.2
15,1,5,2,2025,0.2
15,1,5,2,2026,0.2
15,1,5,2,2027,0.2
15,1,5,2,2028,0.2
15,1,5,2,2029,0.2
15,1,5,2,2030,0.2
15,1,5,2,2031,0.2
15,1,5,2,2032,0.2
15,1,5,2,2033,0.2
15,1,5,2,2034,0.2
15,1,5,2,2035,0.2
15,1,5,2,2036,0.2
15,1,5,2,2037,0.2
15,1,5,2,2038,0.2
15,1,5,2,2039,0.2
15,1,5,2,2040,0.2
15,1,5,2,2041,0.2
15,1,5,2,2042,0.2
15,1,5,2,2043,0.2
15,1,5,2,2044,0.2
15,1,5,2,2045,0.2
15,1,5,2,2046,0.2
15,1,5,2,2047,0.2
15,1,5,2,2048,0.2
15,1,5,2,2049,0.2
15,1,5,2,2050,0.2
15,1,5,3,2023,0.3
15,1,5,3,2024,0.3
15,1,5,3,2025,0.3
15,1,5,3,2026,0.3
15,1,5,3,2027,0.3
15,1,5,3,2028,0.3
15,1,5,3,2029,0.3
15,1,5,3,2030,0.3
15,1,5,3,2031,0.3
15,1,5,3,2032,0.3
15,1,5,3,2033,0.3
15,1,5,3,2034,0.3
15,1,5,3,2035,0.3
15,1,5,3,2036,0.3
15,1,5,3,2037,0.3
15,1,5,3,2038,0.3
15,1,5,3,2039,0.3
15,1,5,3,2040,0.3
15,1,5,3,2041,0.3
15,1,5,3,2042,0.3
15,1,5,3,2043,0.3
15,1,5,3,2044,0.3
15,1,5,3,2045,0.3
15,1,5,3,2046,0.3
15,1,5,3,2047,0.3
15,1,5,3,2048,0.3
15,1,5,3,2049,0.3
15,1,5,3,2050,0.3
15,2,5,1,2023,999
15,2,5,1,2024,999
15,2,5,1,2025,999
15,2,5,1,2026,999
15,2,5,1,2027,999
15,2,5,1,2028,999
15,2,5,1,2029,999
15,2,5,1,2030,999
15,2,5,1,2031,999
15,2,5,1,2032,999
15,2,5,1,2033,999
15,2,5,1,2034,999
15,2,5,1,2035,999
15,2,5,1,2036,999
15,2,5,1,2037,999
15,2,5,1,2038,999
15,2,5,1,2039,999
15,2,5,1,2040,999
15,2,5,1,2041,999
15,2,5,1,2042,999
15,2,5,1,2043,999
15,2,5,1,2044,999
15,2,5,1,2045,999
15,2,5,1,2046,999
15,2,5,1,2047,999
15,2,5,1,2048,999
15,2,5,1,2049,999
15,2,5,1,2050,999
15,3,5,1,2023,0.1
15,3,5,1,2024,0.1
15,3,5,1,2025,0.1
15,3,5,1,2026,0.1
15,3,5,1,2027,0.1
15,3,5,1,2028,0.1
15,3,5,1,2029,0.1
15,3,5,1,2030,0.1
15,3,5,1,2031,0.1
15,3,5,1,2032,0.1
15,3,5,1,2033,0.1
15,3,5,1,2034,0.1
15,3,5,1,2035,0.1
15,3,5,1,2036,0.1
15,3,5,1,2037,0.1
15,3,5,1,2038,0.1
15,3,5,1,2039,0.1
15,3,5,1,2040,0.1
15,3,5,1,2041,0.1
15,3,5,1,2042,0.1
15,3,5,1,2043,0.1
15,3,5,1,2044,0.1
15,3,5,1,2045,0.1
15,3,5,1,2046,0.1
15,3,5,1,2047,0.1
15,3,5,1,2048,0.1
15,3,5,1,2049,0.1
15,3,5,1,2050,0.1
15,4,5,1,2023,0.1
15,4,5,1,2024,0.1
15,4,5,1,2025,0.1
15,4,5,1,2026,0.1
15,4,5,1,2027,0.1
15,4,5,1,2028,0.1
15,4,5,1,2029,0.1
15,4,5,1,2030,0.1
15,4,5,1,2031,0.1
15,4,5,1,2032,0.1
15,4,5,1,2033,0.1
15,4,5,1,2034,0.1
15,4,5,1,2035,0.1
15,4,5,1,2036,0.1
15,4,5,1,2037,0.1
15,4,5,1,2038,0.1
15,4,5,1,2039,0.1
15,4,5,1,2040,0.1
15,4,5,1,2041,0.1
15,4,5,1,2042,0.1
15,4,5,1,2043,0.1
15,4,5,1,2044,0.1
15,4,5,1,2045,0.1
15,4,5,1,2046,0.1
15,4,5,1,2047,0.1
15,4,5,1,2048,0.1
15,4,5,1,2049,0.1
15,4,5,1,2050,0.1
16,1,5,1,2023,0.1
16,1,5,1,2024,0.1
16,1,5,1,2025,0.1
16,1,5,1,2026,0.1
16,1,5,1,2027,0.1
16,1,5,1,2028,0.1
16,1,5,1,2029,0.1
16,1,5,1,2030,0.1
16,1,5,1,2031,0.1
16,1,5,1,2032,0.1
16,1,5,1,2033,0.1
16,1,5,1,2034,0.1
16,1,5,1,2035,0.1
16,1,5,1,2036,0.1
16,1,5,1,2037,0.1
16,1,5,1,2038,0.1
16,1,5,1,2039,0.1
16,1,5,1,2040,0.1
16,1,5,1,2041,0.1
16,1,5,1,2042,0.1
16,1,5,1,2043,0.1
16,1,5,1,2044,0.1
16,1,5,1,2045,0.1
16,1,5,1,2046,0.1
16,1,5,1,2047,0.1
16,1,5,1,2048,0.1
16,1,5,1,2049,0.1
16,1,5,1,2050,0.1
16,1,5,2,2023,0.2
16,1,5,2,2024,0.2
16,1,5,2,2025,0.2
16,1,5,2,2026,0.2
16,1,5,2,2027,0.2
16,1,5,2,2028,0.2
16,1,5,2,2029,0.2
16,1,5,2,2030,0.2
16,1,5,2,2031,0.2
16,1,5,2,2032,0.2
16,1,5,2,2033,0.2
16,1,5,2,2034,0.2
16,1,5,2,2035,0.2
16,1,5,2,2036,0.2
16,1,5,2,2037,0.2
16,1,5,2,2038,0.2
16,1,5,2,2039,0.2
16,1,5,2,2040,0.2
16,1,5,2,2041,0.2
16,1,5,2,2042,0.2
16,1,5,2,2043,0.2
16,1,5,2,2044,0.2
16,1,5,2,2045,0.2
16,1,5,2,2046,0.2
16,1,5,2,2047,0.2
16,1,5,2,2048,0.2
16,1,5,2,2049,0.2
16,1,5,2,2050,0.2
16,1,5,3,2023,0.3
16,1,5,3,2024,0.3
16,1,5,3,2025,0.3
16,1,5,3,2026,0.3
16,1,5,3,2027,0.3
16,1,5,3,2028,0.3
16,1,5,3,2029,0.3
16,1,5,3,2030,0.3
16,1,5,3,2031,0.3
16,1,5,3,2032,0.3
16,1,5,3,2033,0.3
16,1,5,3,2034,0.3
16,1,5,3,2035,0.3
16,1,5,3,2036,0.3
16,1,5,3,2037,0.3
16,1,5,3,2038,0.3
16,1,5,3,2039,0.3
16,1,5,3,2040,0.3
16,1,5,3,2041,0.3
16,1,5,3,2042,0.3
16,1,5,3,2043,0.3
16,1,5,3,2044,0.3
16,1,5,3,2045,0.3
16,1,5,3,2046,0.3
16,1,5,3,2047,0.3
16,1,5,3,2048,0.3
16,1,5,3,2049,0.3
16,1,5,3,2050,0.3
16,2,5,1,2023,999
16,2,5,1,2024,999
16,2,5,1,2025,999
16,2,5,1,2026,999
16,2,5,1,2027,999
16,2,5,1,2028,999
16,2,5,1,2029,999
16,2,5,1,2030,999
16,2,5,1,2031,999
16,2,5,1,2032,999
16,2,5,1,2033,999
16,2,5,1,2034,999
16,2,5,1,2035,999
16,2,5,1,2036,999
16,2,5,1,2037,999
16,2,5,1,2038,999
16,2,5,1,2039,999
16,2,5,1,2040,999
16,2,5,1,2041,999
16,2,5,1,2042,999
16,2,5,1,2043,999
16,2,5,1,2044,999
16,2,5,1,2045,999
16,2,5,1,2046,999
16,2,5,1,2047,999
16,2,5,1,2048,999
16,2,5,1,2049,999
16,2,5,1,2050,999
16,3,5,1,2023,0.1
16,3,5,1,2024,0.1
16,3,5,1,2025,0.1
16,3,5,1,2026,0.1
16,3,5,1,2027,0.1
16,3,5,1,2028,0.1
16,3,5,1,2029,0.1
16,3,5,1,2030,0.1
16,3,5,1,2031,0.1
16,3,5,1,2032,0.1
16,3,5,1,2033,0.1
16,3,5,1,2034,0.1
16,3,5,1,2035,0.1
16,3,5,1,2036,0.1
16,3,5,1,2037,0.1
16,3,5,1,2038,0.1
16,3,5,1,2039,0.1
16,3,5,1,2040,0.1
16,3,5,1,2041,0.1
16,3,5,1,2042,0.1
16,3,5,1,2043,0.1
16,3,5,1,2044,0.1
16,3,5,1,2045,0.1
16,3,5,1,2046,0.1
16,3,5,1,2047,0.1
16,3,5,1,2048,0.1
16,3,5,1,2049,0.1
16,3,5,1,2050,0.1
16,4,5,1,2023,0.1
16,4,5,1,2024,0.1
16,4,5,1,2025,0.1
16,4,5,1,2026,0.1
16,4,5,1,2027,0.1
16,4,5,1,2028,0.1
16,4,5,1,2029,0.1
16,4,5,1,2030,0.1
16,4,5,1,2031,0.1
16,4,5,1,2032,0.1
16,4,5,1,2033,0.1
16,4,5,1,2034,0.1
16,4,5,1,2035,0.1
16,4,5,1,2036,0.1
16,4,5,1,2037,0.1
16,4,5,1,2038,0.1
16,4,5,1,2039,0.1
16,4,5,1,2040,0.1
16,4,5,1,2041,0.1
16,4,5,1,2042,0.1
16,4,5,1,2043,0.1
16,4,5,1,2044,0.1
16,4,5,1,2045,0.1
16,4,5,1,2046,0.1
16,4,5,1,2047,0.1
16,4,5,1,2048,0.1
16,4,5,1,2049,0.1
16,4,5,1,2050,0.1
17,1,5,1,2023,0.1
17,1,5,1,2024,0.1
17,1,5,1,2025,0.1
17,1,5,1,2026,0.1
17,1,5,1,2027,0.1
17,1,5,1,2028,0.1
17,1,5,1,2029,0.1
17,1,5,1,2030,0.1
17,1,5,1,2031,0.1
17,1,5,1,2032,0.1
17,1,5,1,2033,0.1
17,1,5,1,2034,0.1
17,1,5,1,2035,0.1
17,1,5,1,2036,0.1
17,1,5,1,2037,0.1
17,1,5,1,2038,0.1
17,1,5,1,2039,0.1
17,1,5,1,2040,0.1
17,1,5,1,2041,0.1
17,1,5,1,2042,0.1
17,1,5,1,2043,0.1
17,1,5,1,2044,0.1
17,1,5,1,2045,0.1
17,1,5,1,2046,0.1
17,1,5,1,2047,0.1
17,1,5,1,2048,0.1
17,1,5,1,2049,0.1
17,1,5,1,2050,0.1
17,1,5,2,2023,0.2
17,1,5,2,2024,0.2
17,1,5,2,2025,0.2
17,1,5,2,2026,0.2
17,1,5,2,2027,0.2
17,1,5,2,2028,0.2
17,1,5,2,2029,0.2
17,1,5,2,2030,0.2
17,1,5,2,2031,0.2
17,1,5,2,2032,0.2
17,1,5,2,2033,0.2
17,1,5,2,2034,0.2
17,1,5,2,2035,0.2
17,1,5,2,2036,0.2
17,1,5,2,2037,0.2
17,1,5,2,2038,0.2
17,1,5,2,2039,0.2
17,1,5,2,2040,0.2
17,1,5,2,2041,0.2
17,1,5,2,2042,0.2
17,1,5,2,2043,0.2
17,1,5,2,2044,0.2
17,1,5,2,2045,0.2
17,1,5,2,2046,0.2
17,1,5,2,2047,0.2
17,1,5,2,2048,0.2
17,1,5,2,2049,0.2
17,1,5,2,2050,0.2
17,1,5,3,2023,0.3
17,1,5,3,2024,0.3
17,1,5,3,2025,0.3
17,1,5,3,2026,0.3
17,1,5,3,2027,0.3
17,1,5,3,2028,0.3
17,1,5,3,2029,0.3
17,1,5,3,2030,0.3
17,1,5,3,2031,0.3
17,1,5,3,2032,0.3
17,1,5,3,2033,0.3
17,1,5,3,2034,0.3
17,1,5,3,2035,0.3
17,1,5,3,2036,0.3
17,1,5,3,2037,0.3
17,1,5,3,2038,0.3
17,1,5,3,2039,0.3
17,1,5,3,2040,0.3
17,1,5,3,2041,0.3
17,1,5,3,2042,0.3
17,1,5,3,2043,0.3
17,1,5,3,2044,0.3
17,1,5,3,2045,0.3
17,1,5,3,2046,0.3
17,1,5,3,2047,0.3
17,1,5,3,2048,0.3
17,1,5,3,2049,0.3
17,1,5,3,2050,0.3
17,2,5,1,2023,999
17,2,5,1,2024,999
17,2,5,1,2025,999
17,2,5,1,2026,999
17,2,5,1,2027,999
17,2,5,1,2028,999
17,2,5,1,2029,999
17,2,5,1,2030,999
17,2,5,1,2031,999
17,2,5,1,2032,999
17,2,5,1,2033,999
17,2,5,1,2034,999
17,2,5,1,2035,999
17,2,5,1,2036,999
17,2,5,1,2037,999
17,2,5,1,2038,999
17,2,5,1,2039,999
17,2,5,1,2040,999
17,2,5,1,2041,999
17,2,5,1,2042,999
17,2,5,1,2043,999
17,2,5,1,2044,999
17,2,5,1,2045,999
17,2,5,1,2046,999
17,2,5,1,2047,999
17,2,5,1,2048,999
17,2,5,1,2049,999
17,2,5,1,2050,999
17,3,5,1,2023,0.1
17,3,5,1,2024,0.1
17,3,5,1,2025,0.1
17,3,5,1,2026,0.1
17,3,5,1,2027,0.1
17,3,5,1,2028,0.1
17,3,5,1,2029,0.1
17,3,5,1,2030,0.1
17,3,5,1,2031,0.1
17,3,5,1,2032,0.1
17,3,5,1,2033,0.1
17,3,5,1,2034,0.1
17,3,5,1,2035,0.1
17,3,5,1,2036,0.1
17,3,5,1,2037,0.1
17,3,5,1,2038,0.1
17,3,5,1,2039,0.1
17,3,5,1,2040,0.1
17,3,5,1,2041,0.1
17,3,5,1,2042,0.1
17,3,5,1,2043,0.1
17,3,5,1,2044,0.1
17,3,5,1,2045,0.1
17,3,5,1,2046,0.1
17,3,5,1,2047,0.1
17,3,5,1,2048,0.1
17,3,5,1,2049,0.1
17,3,5,1,2050,0.1
17,4,5,1,2023,0.1
17,4,5,1,2024,0.1
17,4,5,1,2025,0.1
17,4,5,1,2026,0.1
17,4,5,1,2027,0.1
17,4,5,1,2028,0.1
17,4,5,1,2029,0.1
17,4,5,1,2030,0.1
17,4,5,1,2031,0.1
17,4,5,1,2032,0.1
17,4,5,1,2033,0.1
17,4,5,1,2034,0.1
17,4,5,1,2035,0.1
17,4,5,1,2036,0.1
17,4,5,1,2037,0.1
17,4,5,1,2038,0.1
17,4,5,1,2039,0.1
17,4,5,1,2040,0.1
17,4,5,1,2041,0.1
17,4,5,1,2042,0.1
17,4,5,1,2043,0.1
17,4,5,1,2044,0.1
17,4,5,1,2045,0.1
17,4,5,1,2046,0.1
17,4,5,1,2047,0.1
17,4,5,1,2048,0.1
17,4,5,1,2049,0.1
17,4,5,1,2050,0.1
18,1,5,1,2023,0.1
